restaurant_name	address	city	postal_code	country	price_range	cuisine_type	description	facilities_services	credit_cards	phone_number	latitude	longitude	monday_hours	tuesday_hours	wednesday_hours	thursday_hours	friday_hours	saturday_hours	sunday_hours	url_micheline	url
Torre del Saracino – Vico Equense - a MICHELIN Guide Restaurant	via Torretta 9	Vico Equense	80069	ITA	€€€€	Creative	From the coast road you take a series of hairpin bends down to Marina di Equa, the beach at Vico, where you will see this old fortified tower standing just a few metres from the sea. In the tower itself, with music playing in the background, guests can savour an aperitif accompanied by an extraordinary selection of imaginative antipasti that offer an introduction to the excellent cuisine that awaits. From here, you move into one of two dining elegant dining rooms decorated in vintage 1970s style which look out at Vesuvius and the Bay of Naples – the setting for a meal that will linger long in the memory. Gennaro Esposito is one of the best chefs in Campania, creating beautifully presented dishes of meat and fish (often in the same dish) that are not only delicious but also full of the colour and vitality of his region.	Air conditioning, Car park, Interesting wine list, Terrace	amex, maestrocard, mastercard, visa	+39 081 802 8555	40.6606947	14.4195590	closed	19:30-01:00	12:30-16:30, 19:30-01:00	12:30-16:30, 19:30-01:00	12:30-16:30, 19:30-01:00	12:30-16:30, 19:30-01:00	12:30-16:30	https://guide.michelin.com/en/campania/vico-equense/restaurant/torre-del-saracino	https://www.torredelsaracino.it/
Eea – Ponza - a MICHELIN Guide Restaurant	via Umberto I	Ponza	04027	ITA	€€€	Seafood, Mediterranean Cuisine	Named after the Ancient Greek name for Ponza, this restaurant is situated above the port and boasts fine views of the island’s picturesque houses and rugged coastline from its terrace. With an almost exclusive focus on fish and seafood, the menu features a balance of creative and more traditional dishes.	Air conditioning, Great view, Terrace	amex, dinersclub, mastercard, visa	+39 338 445 6849	40.8935430	12.9647470	19:30-23:30	19:30-23:30	19:30-23:30	19:30-23:30	19:30-23:30	19:30-23:30	19:30-23:30	https://guide.michelin.com/en/lazio/ponza/restaurant/eea	https://www.mondoeea.it
Verbano – Stresa - a MICHELIN Guide Restaurant	via Ugo Ara 2, Isola dei Pescatori	Stresa	28838	ITA	€€€	Italian, Mediterranean Cuisine	Within the confines of the small, charming Verbano hotel on the beautiful island of Pescatori, chef Marco Sacco serves top-quality cuisine in what can only be described as a stunning setting. The contemporary-style dining room boasts panoramic windows, while the outdoor terrace with its views of Palazzo Borromeo and Isola Bella is the perfect setting for dinner in fine weather.	Air conditioning, Great view, Restaurant offering vegetarian menus, Terrace	amex, dinersclub, mastercard, visa	+39 0323 31226	45.9000678	8.5217885	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/piemonte/stresa/restaurant/verbano	https://ilverbano.com/
La Tavola – Laveno - a MICHELIN Guide Restaurant	via Fortino 40	Laveno	21014	ITA	€€€€	Creative	Situated in the Il Porticciolo hotel, this restaurant will appeal to anyone who enjoys a lakeside setting. Leave your car in the car park, then take the lift down to the dining room with its windows overlooking the water and views of the opposite shore of Lake Maggiore. The lake also takes pride of place in some of the creative, elaborate and personalised dishes on the two tasting menus created by Riccardo Bassetti, many of which feature freshwater fish.	Car park, Great view, Interesting wine list, Terrace	amex, mastercard, visa	+39 0332 667257	45.9065255	8.6104635	19:00-22:00	19:00-22:00	closed	19:00-22:00	19:00-22:00	12:15-14:00, 19:00-22:00	12:15-14:00, 19:00-22:00	https://guide.michelin.com/en/lombardia/laveno/restaurant/la-tavola	https://ilporticciolo.com/
Il Luogo Aimo e Nadia – Milan - a MICHELIN Guide Restaurant	via Montecuccoli 6	Milan	20147	ITA	€€€€	Italian Contemporary, Modern Cuisine	This long-established restaurant has been part of the Milanese culinary scene for over 60 years and continues to attract food-lovers in search of top-quality cuisine today. It serves a generous tasting menu that showcases Italian cuisine in modern dishes, some inspired by the origins of the two dynamic chefs, Alessandro Negrini and Fabio Pisani (the former from Lombardy, the latter from Puglia). There’s also a menu dedicated to the seasons, where seasonal vegetables enhance the different dishes, while the “Omaggio a Milano” (Tribute to Milan – tortelli pasta stuffed with Fassona beef ossobuco and marrow in a Sardinian saffron and parmesan reduction) is always very popular. Make sure you allow plenty of time to peruse the extensive wine selection which is displayed on a tablet and includes some hard-to-find labels. The service is courteous and attentive throughout.	Air conditioning, Counter dining, Interesting wine list, Wheelchair access	amex, dinersclub, maestrocard, mastercard, visa	+39 02 416886	45.4584350	9.1307760	19:00-22:30	19:00-22:30	19:00-22:30	19:00-22:30	19:00-22:30	19:00-22:30	closed	https://guide.michelin.com/en/lombardia/milano/restaurant/il-luogo-di-aimo-e-nadia	https://www.aimoenadia.com/il-luogo-aimo-e-nadia
Dolada – Pieve d'Alpago - a MICHELIN Guide Restaurant	via Dolada 21, località Plois alt. 870	Pieve d'Alpago	32010	ITA	€€€	Country cooking, Modern Cuisine	An idyllic picture-postcard setting in a panoramic location overlooking Santa Croce lake, surrounded by villages and mountain peaks. This is matched by an elegant interior with a mix of antique and modern furnishings, and a succession of stylish small dining rooms and lounges, including an open fireplace where many of the ingredients are cooked. For over a century, this restaurant has told the story of the De Pra family and their love for the mountains which is clearly evident in the cuisine served here. Chef Riccardo has strengthened this connection by intensifying his search for local ingredients (game, mushrooms, freshwater fish etc) and cultivating his own kitchen garden and vineyard. The fragrant ingredients are prepared simply yet with technical expertise, with flavour always the primary focus – an infallible recipe for resounding success!	Car park, Garden or park, Great view, Interesting wine list	amex, mastercard, visa	+39 0437 479141	46.1736379	12.3601001	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/veneto/pieve-d-alpago/restaurant/dolada	https://www.dolada.it/
La Brughiera – Senago - a MICHELIN Guide Restaurant	via XXIV Maggio 23	Senago	20030	ITA	€€	Lombardian, Traditional Cuisine	This old farmhouse in the Groane Regional Park has never lost its warm family atmosphere. The interior is spacious and attractive and the menus are based on traditional and national specialities.	Air conditioning, Car park, Garden or park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 02 998 2113	45.5757798	9.1140087	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	12:30-14:30, 19:30-22:30	https://guide.michelin.com/en/lombardia/senago/restaurant/la-brughiera	https://www.labrughiera.it
Gasthofstube Stafler – Mules - a MICHELIN Guide Restaurant	Campo di Trens	Mules	39040	ITA	€€	Regional Cuisine, Traditional Cuisine	This restaurant situated in the splendid Stafler hotel on the road to Austria is perfect for a romantic dinner, with a comfortable Stube-style dining room and an internal garden for fine weather. Friendly and welcoming staff and traditional Tyrolean cuisine with a focus on ingredients from the Isarco valley, plus interesting personal twists added by the chef.	Car park, Garden or park, Terrace	mastercard, visa	+39 0472 771136	46.8511257	11.5204347	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/trentino-alto-adige/mauls/restaurant/gasthofstube-stafler	https://www.stafler.com/it/hotel-gourmet-alto-adige/gasthofstube/filosofia-gasthofstube.html
Buriani dal 1967 – Pieve di Cento - a MICHELIN Guide Restaurant	via Matteotti 66	Pieve di Cento	40066	ITA	€€	Italian, Modern Cuisine	A family-run restaurant in the province of Bologna with an excellent reputation for good food. Whether you choose one of the fish-based recipes or meat dishes, you’ll enjoy cuisine with a balance of classic flavours and modern influences, including a few regional specialities.	Air conditioning, Wheelchair access	amex, mastercard, visa	+39 051 975177	44.7112661	11.3059943	12:00-00:00	closed	closed	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	https://guide.michelin.com/en/emilia-romagna/pieve-di-cento/restaurant/buriani-dal-1967	https://www.ristoranteburiani.com/
Da Nonna Sceppa – Paestum - a MICHELIN Guide Restaurant	via Laura 45	Paestum	84047	ITA	€€	Campanian, Traditional Cuisine	Founded in the 1960s by Grandma Giuseppa, the inn has today become a restaurant. The management has stayed within the hands of the same family: nephews and great - nephews are spread over dining room and kitchen. Local recipes on the menu, which changes daily.	Air conditioning, Car park, Terrace	amex, mastercard, visa	+39 0828 851064	40.4463800	14.9788890	12:30-15:00	12:30-15:00	12:30-15:00	closed	12:30-15:00	12:30-15:00, 19:30-22:45	12:30-15:00	https://guide.michelin.com/en/campania/paestum/restaurant/da-nonna-sceppa	https://www.nonnasceppa.com
Vesta Mare – Marina di Pietrasanta - a MICHELIN Guide Restaurant	viale Roma 41	Marina di Pietrasanta	55045	ITA	€€€	Seafood, Classic Cuisine	This typical, elegant Versilian beach club with an open-plan feel extending from the car park to the beach serves top-quality cuisine to guests. Its facilities include an entrance lounge, stylish dining room full of character, a swimming pool and a second lounge space. The menu is simpler at lunchtime, except during the low season when you can request the gourmet menu (normally only served in the evenings) when booking. Fish and seafood take pride of place on the menu, with classic dishes reinterpreted with a modern twist by a chef who takes particular care with presentation.	Air conditioning, Car park, Interesting wine list, Terrace, Wheelchair access	amex, mastercard, visa	+39 0584 20187	43.9332290	10.1930984	NA	NA	NA	NA	NA	NA	NA	https://guide.michelin.com/en/toscana/marina-di-pietrasanta/restaurant/franco-mare	https://vestafiorichiari.com/mare/
Tantris – Novara - a MICHELIN Guide Restaurant	corso Risorgimento 384	Novara	28100	ITA	€€€	Creative	A single elegant room for a menu that is an invitation to a gastronomic journey with Marta Grassi: at Tantris you’ll find local references, but the offering is essentially creative and freely interprets the products of the region and more besides. Excellent choice of wines.	Air conditioning, Wheelchair access	maestrocard, mastercard, visa	+39 0321 657343	45.4828355	8.6104091	closed	closed	12:30-14:00, 19:45-21:00	12:30-14:00, 19:45-21:00	12:30-14:00, 19:45-21:00	12:30-14:00, 19:45-21:00	12:30-14:00	https://guide.michelin.com/en/piemonte/novara/restaurant/tantris	https://www.tantrisristorante.com/
Achilli al Parlamento – Rome - a MICHELIN Guide Restaurant	via dei Prefetti 15	Rome	00186	ITA	€€€	Creative, Contemporary	Situated just a stone’s throw from the Parliament building, this elegant restaurant’s origins as a wine bar are visible in the many wine bottles that line the walls of the dining room. Various tasting menus feature creative dishes with the occasional influence from Campania in top-quality cuisine that is rooted in traditional flavours. There’s a huge choice of wines by the glass, while bottles can be chosen directly from the wine boutique. In the room nearest the entrance, you’ll find the bistro which serves simpler fare and is also open at lunchtime.	Air conditioning, Interesting wine list, Terrace	amex, mastercard, visa	+39 06 687 3446	41.9024619	12.4769426	10:30-13:00, 14:00-20:30	10:30-22:30	10:30-22:30	10:30-22:30	10:30-22:30	10:30-22:30	closed	https://guide.michelin.com/en/lazio/roma/restaurant/enoteca-al-parlamento-achilli	https://achilli.restaurant
Antica Osteria La Rampina – San Giuliano Milanese - a MICHELIN Guide Restaurant	via Emilia fraz. Rampina 3
ang. via Rocca Brivio	San Giuliano Milanese	20098	ITA	€€€	Lombardian, Contemporary	It is said that General Radetzky, fleeing from the city during the Five Days of Milan rebellion, camped his troops right in front of La Rampina’s courtyard. Surrounded by nature and full of fascinating history, the restaurant now makes an ideal spot in which to enjoy the various culinary options served by Lino and his young son Luca, which offer a careful balance of local traditional flavour and skilful innovation.	Air conditioning, Car park, Interesting wine list, Terrace	amex, dinersclub, mastercard, visa	+39 02 983 3273	45.3684700	9.3161200	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	closed	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	12:00-15:00, 19:30-23:00	https://guide.michelin.com/en/lombardia/san-giuliano-milanese/restaurant/antica-osteria-la-rampina	https://rampina.it/
Buca di Sant'Antonio – Lucca - a MICHELIN Guide Restaurant	via della Cervia 3	Lucca	55100	ITA	€€	Tuscan, Classic Cuisine	Just a stone’s throw from Piazza San Michele, in the heart of the beautiful historic centre of Lucca, the Buca di Sant'Antonio is one of the city’s oldest restaurants. Specialising in traditional Tuscan cuisine, the main courses here focus almost entirely on meat dishes. The old copper pots and pans that hang from the ceiling add to the homely atmosphere.	Air conditioning, Interesting wine list, Terrace	amex, mastercard, visa	+39 0583 55881	43.8427305	10.5017857	closed	12:30-15:00, 19:30-22:00	12:30-15:00, 19:30-22:00	12:30-15:00, 19:30-22:00	12:30-15:00, 19:30-22:00	12:30-15:00, 19:30-22:00	12:30-15:00	https://guide.michelin.com/en/toscana/lucca/restaurant/buca-di-sant-antonio	https://www.bucadisantantonio.com/
